id	text_a	text_b	label
1223	京酱肉丝有味道啊。坏了吧。	None	1
3707	我的最爱枣花酥，包装非常好，一点都没有碎。。味道一如既往的好	None	1
218	非常快,超级方便,辛苦啦	None	1
5930	餐品没有全部送过来	None	0
1361	有了百度外卖以后更好了，要不然这么晚了都吃不到，老顾客了，味道不错，推荐！	None	1
2904	第三次购买了，配送师傅很客气还送我小礼物，好评。	None	1
5092	就吃这一次吧，不过送餐员很好。	None	0
5647	简直太难吃了	None	0
109	肉多饼薄口味好，很大一个	None	1
2715	很好，很好吃量很足～～～	None	1
1702	实在是太大份了…我点的东西够五个人吃的…味道挺好的…尖椒也很辣…就是拌饭有点咯牙…希望以后更好，谢谢！	None	1
202	不错，配送速度快	None	1
7943	都挺好的^ω^再优惠点。	None	0
5521	11点以前就定的餐，做了1小时48分钟，呵呵，我只想说：拜拜！！！	None	0
4160	南瓜羹撒出来了，卷饼变小了，还不给勺子……差！！！！	None	0
773	为什么圣代没有勺子？	None	1
5279	卷饼味道真的很一般	None	0
248	还好吧。饼的口味差点儿	None	1
1093	很方便,离学校很近	None	1
3205	好喝，大雪天的非常感谢	None	1
5418	难吃，还贵，明明在线支付了25元，饭到了，单子上却显示支付了18.85元！这是怎么回事？	None	0
3419	送餐小哥细心,迅速,辛苦了	None	1
7235	预计11:00到达的餐12:24才到……这样的速度让人之后怎么敢再订！！！！！！	None	0
4259	冰咖啡忘记带吸管	None	0
4382	我真的真的希望你们能把肥肉和海带这个菜去掉,一口都吃不下去	None	0
839	点了太多次了，味道很香	None	1
2333	包装好高大上,好吃	None	1
4972	送过来都凉了，粥全撒了，卷饼里面全都是饼，菜很少。	None	0
1965	感谢骑士小哥，这么冷的天	None	1
1954	速度很快，用了不到20分钟就到了，东西也很不错，赞一个！	None	1
4196	加了奶油都不到盖子,什么情况	None	0
676	不错，肉确实够多,够实在！饼再薄点就好了	None	1
429	很不错的一次,下次还会到这买	None	1
3864	好吃，包装好，干净卫生	None	1
3826	速度快，服务好，必须赞一个	None	1
6391	送餐速度巨慢，说是餐厅接错订单了，一个地方远的餐厅给送的，送餐小哥态度还不错，不过东西真心难吃额	None	0
1762	味道很好，就是面没有拌均匀，坨了。	None	1
3765	确实很快，食物也不错，比吉野家便宜。好好好。	None	1
2038	肥肠粉味道不错，就是分量有点少	None	1
3831	就是没菜，都是肉有点儿腻	None	1
2548	还好吧就是这个时间啊！两个半小时！也就1.5公里距离！这个时间1我走着来回两次都够了	None	1
7255	自己吃了看吧,谁吃谁知道,跟店里吃算两个级别	None	0
3415	特别特别好，谢谢，很好吃	None	1
7421	送回有点慢	None	0
2005	很速度，赞，奶茶也好喝。	None	1
4562	我和同事同一时间订的外卖，她都吃饱了，我的还没到，头一次吃饭这么晚!!!	None	0
2470	买少了。没吃够。下次多要点。送过来薄脆还是脆的	None	1
1340	good！吃的好。骑士好。都很赞！	None	1
7276	不好吃，真心不好吃	None	0
6815	味道还凑合吧,就是太少啦！餐盒一半的量！	None	0
5060	送餐太慢了，致电餐厅，说做完很久没来取，菜品味道一般，量挺大的	None	0
5966	酸菜白肉中只有少量的白肉,皮蛋豆腐都没有拌,对本次菜品及其不满意	None	0
4407	真的很难吃。。。。。	None	0
2901	南京盐水鸭不错，鲜肉小笼汤包皮薄很好。	None	1
482	送餐超快，半个小时不到就送到了	None	1
5051	食物不错，就是服务太差，点了这么多回就这次很不爽，小菜没有盒子包装还收包装费？！说了提供餐具却没有筷子没有勺子！！！送菜的不认识路竟然要我下去接他1我勒个去！！！无奈	None	0
7467	等了两小时,还超难吃	None	0
7117	有点腻。没给拿勺子。	None	0
2097	说好不要蒜的，结果两次都有蒜，简直太过分了！！！~~~以后不准备买了，有也不通知一下。	None	1
3760	点心好.送货人员服务态度也非常好.赞一个。	None	1
4295	这个饭几乎没有肉，竟然连土豆都很少，根本就是给人吃白米饭，还卖这么贵，根本不能忍。	None	0
1270	味道太甜了～	None	1
2238	很热乎，送货超级快，好评	None	1
6816	送餐速度太慢了！！！	None	0
6172	一般，PIZAZ料不足	None	0
6670	时间提前太多，到吃饭的点都凉了，希望下次改善，量有些少，再增加点就好了	None	0
492	小菜很好吃。	None	1
6174	送错了。我点的是韭菜鸡蛋，送来的是白菜鸡蛋？还没有醋。	None	0
7103	番茄贡丸豆花米线以后请叫番茄贡丸米线，好吧？！想给零分差评！！！	None	0
2761	非常神速，就是有点咸了	None	1
94	价格优惠有内容	None	1
360	很快送到，态度也很好。全五星。	None	1
874	好吃，就是味道有点偏淡。	None	1
4318	要的菠萝咕咾肉给的不到一盒，非常少，连一块菠萝都没看见	None	0
4342	太难吃了、比预算时间晚了45分钟。看师傅位置在北店家园，打电话居然说刚取餐这就送！！两地离得很远啊。你完全可以说实话！电话联系完了，看地标位置还先送别人。请问是别人比我提前定，还是别人路更顺？	None	0
7277	快递员整整迟到一个小时,面全托了,没法吃	None	0
6905	凉皮里配的面筋已经有异味了	None	0
1776	很好吃啊！！！	None	1
4882	味道跟店里吃的完全不是一个样啊，送餐太慢，汤也凉了	None	0
4736	百度配送没得说非常好，但餐厅真的是无语了，不想说了	None	0
4423	说了不要辣的就是看不见	None	0
7971	小炒肉还可以，担担面太失败了，又油又辣面也化了，果仁菠菜的花生好吃，菠菜都不新鲜了，不知道是不是被醋泡的。速度一般吧。	None	0
561	快递员很给力，很快就送到了，谢谢，辛苦啦快递员	None	1
6065	红豆软饼串味了，一股超级恶心的味道，就是没在店里，在店里我必定要你们的厨师尝尝这什么玩意。	None	0
5286	汉堡王都一个味就不说了！我足足等了68分钟才收到！！！！！！预计13：15我13：48才收到！！快递真牛逼！还两分钟超时半价时候送来了！比西天取经还困难！这种速度凭什么送餐要收5块钱？？？？？？？	None	0
5204	根本就是17:50才送达	None	0
576	快递师傅人超好，汤也好喝，送的快	None	1
5886	下次注意，希望不要再弄错了	None	0
3035	很好吃，在线支付很值	None	1
3724	味道很好！送的也很快！好吃！	None	1
1708	很快。。卷饼味道一般但是很值。。。	None	1
7625	不是第一次定！正餐时间订都没这么慢过！一个多小时！送来金牌炒饭是给猫吃的呀？饭盒少半盒！佩服！！！	None	0
6352	巨慢，提前2个小时订也这么慢	None	0
3718	忘记给勺子了，豆腐脑没吃成	None	1
2332	叫了好几次，真心好喝	None	1
1155	味道还可以，速度一般。	None	1
2239	灌汤包很好吃的，不错啦。	None	1
7651	定的饺子没有了，换了别的也没退差价。订的两人份，特意叮嘱多放点醋，结果只给了一人份的量	None	0
5887	等了140分钟才到…卷饼也不知是凉了还是别的原因，味道很差	None	0
5812	一般。菜量很少	None	0
7230	我的粥怎么没送过来。,赠送的饮料也没有。没有就不要写在订单了！玩呢？	None	0
1984	一如既往的好吃。。哈哈。。粥也不错	None	1
6302	快递员没送到最终目的地	None	0
5715	小渝府，不再爱了！	None	0
3493	配送很快，服务态度很好，五星好评	None	1
5017	难吃，送的又慢！	None	0
3495	送餐很快，菜很好，羊杂味道不错	None	1
1282	不错~就是鸡腿肉有点少	None	1
1803	久仰大名，到望京了，我觉得打折过后非常不错	None	1
713	很好吃，方便	None	1
2686	量很多，就是尖椒豆腐皮的味道差点，不是尖椒，是大海椒，一点辣味都没有呢！	None	1
6102	这次送的非常不新鲜！要的是蒜香送来的麻辣，菜味道很臭，不会是隔夜的吧？	None	0
4129	皮真厚，晚了半个多小时，送的慢不说，饺子都没煮熟，自己下锅又煮了一遍。再也不会订了	None	0
1799	太快了！！简直是神速啊！！！	None	1
3874	挺好的,挺快的	None	1
11	师傅很辛苦,下雨还这么快送来	None	1
3228	味道不错，内容丰富，肉很多哦，吃的超值	None	1
4583	电话投诉三次没人理！！！百度服务太差！！！系统错误也没个说话，明明点了两份就送一份，半个月了，每次都说尽快回复，至今没接到过百度电话！！！	None	0
1370	潜力股，你懂的	None	1
1023	送餐的大叔辛苦了！	None	1
4576	夫妻肺片很腥，吃过的最难吃的夫妻肺片	None	0
5188	宫保鸡丁用的什么肉啊，都是鸡皮之类的破肉根本没法吃，土豆丝也咸了，勉强吃吧	None	0
900	味道很好，本人味口小，剩了一些第二天吃了，还那么劲道。	None	1
2678	很好吃，还会订	None	1
2377	非常好，外卖大哥谢谢啦！	None	1
7372	首先送餐速度奇慢~~催了2次，再次送餐人员态度差~还有菜的质量不太好~	None	0
883	整体不错，密酱烤味道不错	None	1
7737	饭挺好吃的，可是配送太慢了，晚了快一小时，无语，等的花都谢了。。。对配送员态度不大好了，感觉有点小内疚，可是确实好慢啊，等的脾气都上来了	None	0
7622	没什么味道	None	0
2446	鸡腿肉卷饼肉很足，但有点干	None	1
5674	东西要什么没什么，	None	0
4331	好难吃，比在店里差远了，坨成一团的米饭。。。	None	0
557	很好吃，包装很可爱，么么达	None	1
1753	非常好，谢谢外送员	None	1
1622	速度超级快呀，很好喝，冰爽	None	1
2628	味道棒棒哒	None	1
2162	找不着地儿啊,那个大哥	None	1
5652	没熟,葱嚼不烂,不好吃	None	0
6183	慢，送餐态度我也是醉了	None	0
6211	好慢，差一点就超时能打五折了	None	0
6923	配送能力有限,为什么不使用百度派送	None	0
3562	送的太快啦	None	1
7066	里边的黄花菜比较少，基本就是黄瓜、肉片和胡萝卜，萝卜吃着还可以，包菜太淡无味，整体感觉一般吧！	None	0
1448	肉很多，自己再配点儿黄瓜吃，棒棒哒！	None	1
1329	难吃不说,外包装的锡纸把嘴喇破了流血了,都不敢笑了,发誓以后跟这个正能量饼说拜拜…[	None	1
724	好吃，干净，包装绝对一流，好，，还便宜，。	None	1
2693	太爱吃了，经常定，速度特快	None	1
4447	打包盒太次了居然还收费，漏了满袋子的油。饭量倒是挺多。	None	0
185	服务超级好,不错,很耐心很客气	None	1
7761	什么啊，全是韭菜，还不熟,，胃里难受了半天	None	0
5608	又凉又难吃！送餐时间两个小时	None	0
6599	不怎么样，味道也差	None	0
4106	又慢又不好吃。。。谁订坑谁	None	0
6394	肉很足，味道还行，就是送的实在太慢了，等了两个多小时，到的时候菜都凉了。	None	0
3845	很好吃，密封紧密	None	1
6545	西安的魏家凉皮。。。才不是这个样子！！	None	0
1069	配送员很好	None	1
5599	米条全是洋葱。。。	None	0
404	蔬菜稍微有点咸。。。。。	None	1
2954	这次稍有点慢。	None	1
1255	好吃但是太咸了，其他都还好	None	1
5295	延时15分钟	None	0
3032	东西很好吃,送餐速度和态度也很棒	None	1
151	很棒的哦，第二次订餐了	None	1
1746	特别快，服务菜品都不错	None	1
4300	预计下午两点送达，到了三点多联系商家，说已经在送餐路上，四点多接到外送电话，告知刚拿到货准备送餐，五点准备下班货才到，品质也一般，无论是物流还是货品，都让人失望	None	0
3309	排骨豆角粘卷子排骨特入味，豆角也软烂，土豆牛腩土豆好多，小河虾盐没撒匀。总体来说还都挺香的，口味不错。	None	1
3618	服务好,速度快	None	1
7785	不知道是商家不做还是快递员不送，2个小时才送到，餐到已经彻底凉透，很是无语	None	0
2888	非常满意！量足味儿好！	None	1
24	非常快，半个小时送到。依旧是8月16号的生产日期。。。看来屯了好久了吧。不过也还好啦	None	1
2968	味道还不错~喜欢有爱的包装~	None	1
7491	送的太慢，最慢一单两个小时都没到	None	0
782	味道还不错，就是份量太小啦！	None	1
7996	太慢了,饿死人了都快,大家都别订了	None	0
4803	1个多小时才到，还没有带酱包……味道还不错	None	0
1386	好吃！给力！	None	1
6396	不如上次，没味道，不如店里	None	0
6254	味道一般，送餐时间太长…………都要长毛了，下次应该不会想再订了	None	0
7627	今天有点点小雨，送餐真的慢。吃起来口味一般吧，可能是黄焖鸡就要特别热的吃才好吃。	None	0
2977	好吃，准时	None	1
2400	都好喝。烤珍珠尤其好喝	None	1
4719	太垃圾了，根本没给送货，还显示14点14完成订单，还不知道什么时候才能退款，太气愤了，百度客服也敷衍了事	None	0
3391	皮蛋瘦肉粥,我一看还以为是白粥。。。	None	1
5375	馄饨没给勺，要的烤肠没烤不说还是酸的，唉	None	0
2346	快、好、方便	None	1
5626	配送太慢，东西没收到，就被确认收到	None	0
3821	味道很好，菜量挺大，两人没吃完。	None	1
4949	为什么煎蛋放在最古老的白色塑料打包盒里还收我一块钱餐盒费	None	0
3568	图片供参考	None	1
2546	炒饭油，咸，鸡丁也炒咸了，放在饭盒里，应该淡一些	None	1
7157	送到速度慢，菜一般	None	0
5148	不说自己送的慢，闲我下去的慢，三电话，我能不着急去取餐吗？送餐人员太少了。卷饼一般般，谈不上多好吃。吃完愣是没吃饱，感觉像早餐。	None	0
4517	送餐态度太差了，给他说了好几次我的地点，他每次都要走离他近一点的路，让我多走好远，丧失路外卖的意义	None	0
6727	东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。	None	0
1880	牛杂很好吃	None	1
6360	太慢了！差评！	None	0
5022	菜好吃，所以一直订购，但今天的米饭生硬没熟量还少，菜量也少，有点失望！	None	0
2758	我靠简直神速！！！	None	1
6244	头回吃不勾汁的锅肉；红色的京酱丝，把甜面酱换成酱豆腐汤了吗？换大师傅了	None	0
5417	每次都送到家，这次让去楼下取，说是腿摔了，老公也没好意思，下去取的，不满意！头一次对百度送外卖不满意！！要是这样还不如去店里吃，还外卖做什么？！	None	0
5983	差评，口感一般，量不够，最过分的是等了半天，快递小哥让我去楼下自取，说没有地址！324不知道在3层？？？！！！	None	0
666	我是吃完了饭来评价的！好像完了！1点10分就送到了！非常快！	None	1
7922	没送到擅自点击送餐完成，近几次定餐配送都在一个半小时左右。	None	0
776	好多肉啊，又便宜，很不错哦	None	1
1619	送餐快，包装安全放心，味道好。	None	1
5435	居然没有吸管，请问要怎么喝	None	0
5398	等了2个半小时。。。饭菜还不错	None	0
1141	整体来说不错	None	1
4933	口味一般，感觉不是肘子肉	None	0
1374	外送小哥态度很好，很辛苦。	None	1
5000	饭店菜太难吃了，祝饭店早日关业！古老肉酸的反胃，把两个人都吃吐了；饼也没熟，豆角全是花椒和蒜。最失败的一次订餐	None	0
7226	订单订的是薄脆煎饼,给我送来的是什么土豆丝卷饼,真服了！！！！差差差！！！！	None	0
4820	与堂食的区别好大，辣酱都已经扮进饭里了，很是无语。辣酱包都没有，还要给钱。	None	0
6690	肉好肥，等了一个半小时都凉了，所以肥肉很腻。	None	0
2122	味道很正点！餐具很好用！送餐速度快！	None	1
2699	百度外卖的师傅人太好了,必须给五星好评	None	1
2351	特别实惠,一个都吃不了,在线支付优惠大大的	None	1
6628	味道很不错，不过包装真的是越来越差了，之前高大上的牛皮纸袋也没了。送餐太慢。	None	0
5296	还不错，说好的11点30送，真的是哦，很准时	None	0
5745	榨菜太多了。红烧肉里有榨菜，还附赠塑料袋榨菜，太咸了。	None	0
4594	太差劲了！！！	None	0
5760	菜品不好，咖啡难喝，送餐太慢了	None	0
6169	一个多小时做不好三煎饼，做什么外卖，这不是坑人嘛	None	0
3201	送餐很准时，饭菜也很好，值得购买。。。。	None	1
1759	下雪天，快递师傅辛苦了！小心路滑！	None	1
6549	拌饭味道确实需要改进	None	0
2965	微波炉加热后，超好吃	None	1
3870	饭很好吃，不过送餐速度真的很慢，我等了三个小时，疯了	None	1
6017	泡馍送到汤全没了。坨成一团没法吃。勾魂凉皮难吃至极佐料都没放什么味道都没有。除了辣什么味道也没有。不会再来买饭。贵品质差	None	0
3970	东西还是一如既往好，只是不知道这次什么原因很慢	None	1
1264	味道不错，送餐稍慢	None	1
4440	肉给的太少了吧-_-||	None	0
161	豆腐脑再多点香菜就好了	None	1
4743	史上最慢送餐╭(╯ε╰)╮	None	0
1794	拉面煎饼真的吃不习惯……还不如改成辣椒酱……反正不如薄脆煎饼味道好。豆浆一致都不错，挺浓郁的。	None	1
4654	送餐速度太慢，订餐后两个小时才送达，服务态度极其恶劣，打电话退餐电话总是占线	None	0
5996	按份要的虾和肉都少，只有菜叶和油豆皮那份超级多	None	0
191	特别感谢快递师傅！这么大风天气还准时送到！辛苦辛苦…谢谢啦！	None	1
1948	就是洒了,其他还行。。。。。。	None	1
7481	订单取消，一直不给退钱，太差了，打了n次电话，这么差的店再不会来	None	0
2173	味道很好,骑士辛苦了,谢谢	None	1
1569	还好吧，在家能吃到爱吃的早点，比较卫生，就是时间长了些，味道不那么好了，不过店家多送了一杯豆浆	None	1
5242	味道好一般哦,配料不丰富	None	0
4990	手撕猪肉量严重不足！！！全是洋葱，差评，合伙欺负消费者？	None	0
5063	送到的时间很晚，影响了正常工作时间	None	0
6650	这鱼,筷子一下去,就都碎了	None	0
1355	赶上雨最大的时候，外卖小哥很不容易	None	1
457	土豆肉丝比土豆丝卷好吃,因为辣一些	None	1
2226	等了两个小时。	None	1
7072	大家千万别在这家买	None	0
840	包装好棒啊	None	1
2176	味道不错，还有手套送。送餐速度也挺快的，满意！	None	1
4661	一个半小时才送到，货没送到还不能取消订单，打拒接	None	0
47	味道不错，送餐速度挺快	None	1
3049	师傅很耐心！等了我好久！~\(≧▽≦)/~	None	1
7007	垃圾，慢死了	None	0
6353	不好吃，凉皮味道怪怪的	None	0
3224	外卖，师傅都一级棒。师傅还主动帮忙帮我把垃圾带下去，太贴心了。	None	1
4577	味道不怎样，量也小	None	0
993	味道不错，可是没有发票！没有发票！没有发票！	None	1
2782	之前不知道为什么取消我订单两次,这次打电话说80分钟能送到,问我能接受么,想吃煎饼就同意了,最后60分钟送到的,味道还行,送来的时候,薄脆还比较脆,就是煎饼里放了辣酱,稍微有点儿辣	None	1
582	好吃，希望速度加快	None	1
5010	冷面难吃死了，还不如方便面，太垃圾了，	None	0
6702	太慢了吧，大酱汤都凉的	None	0
3935	菜味道很棒！送餐很及时！	None	1
5064	吃了一半就吃不下去了，里面尽是肥肉，吃完就开始难受，拉了一下午肚子，再也不吃了！	None	0
91	配送员特别好！很快！感谢配送员	None	1
7282	撒的到处都是，盖子都没盖好	None	0
6745	没有给蛋挞！！	None	0
7448	送来热巧都洒了	None	0
5349	哎,优惠结束了	None	0
5297	香菇鸡肉卷饼不好吃。。。	None	0
6862	晕了，注明带一些辣椒油或者辣的调料，都没有，吃起来一点味道没有。	None	0
4080	配送地点距离餐厅不到2公里，我用2小时40分钟吃上凉了餐（点击取消订单，我打电话给店家，对方座机是空号，无法取消订单）如此强的配送，如此强的服务，从未见过。	None	0
4386	土豆肉片是重新热过的吗，卖相口感都极差，直接倒掉	None	0
476	很好,就是不喜欢可乐	None	1
2188	棒，是不是考虑办个会员卡呢	None	1
602	不错就是太慢了	None	1
4676	这次不知道怎么了，两个多小时才送到，连个电话也没有，配送员连句抱歉都没有！	None	0
948	味道很好！速度也够快！	None	1
1738	很快，跟在店里吃基本无差	None	1
2083	东西不错，就是送的太慢	None	1
6945	下雨天送的有点晚了，饿了吃饭很香	None	0
647	超级棒！超级棒！超级棒！	None	1
4053	千万别吃这个菜，真不值这个钱，血和泪的教训	None	0
2035	夹油条的才是煎饼果子，口味不错，可惜没放香菜，藕盒也还不错	None	1
3810	好吃！送的也快～	None	1
880	送来的时候，热气腾腾，第一次吃到这么可口的外卖	None	1
3649	配送员送货及时，糕点质量好	None	1
1427	配送人员态度好，速度快！	None	1
287	喜欢哦，每天都在喝，就是昨天忘了给我半糖了	None	1
4636	等到花都谢了，真心太慢了，希望以后能快点	None	0
746	没想到稻香村也能送！非常好	None	1
2887	煎饼挺好的，就是龙抄手真心太少了，而且一碗要大十几块钱，有点不值。	None	1
1494	送餐速度不错，菜品口味很好。	None	1
5774	很不好吃。	None	0
6146	米线的送餐盒都裂了...汤全没了....这怎么吃...南瓜粥撒的到处都是...	None	0
522	老字号！味道好！一如既往的习惯！	None	1
7609	味道一般吧，但饼皮不像一些网友说的那么厚。有嚼劲	None	0
7402	一般，丸子不错，就是鸡翅糊了，味道很一般	None	0
4660	味道还不错，就是菜品制作下一步就订单完成可以评价。。有点。。	None	0
2703	还行，豆腐脑味道不行	None	1
1664	速度快好多！	None	1
275	土豆丝卷饼太好吃了…	None	1
3001	送货速度很快，一直定这家，赞	None	1
2760	送的太快了，服务很周到	None	1
6340	下午1点送到的，面都坨了。没有吃	None	0
7270	鸭子只有一小盒肉，就没收到过肉这么少的烤鸭，半只烤鸭我信，一只我真不信！	None	0
4148	太差了，曲奇奶茶味道很怪，像粉泡的，大满贯根本没有几粒东西，珍珠奶茶也不好喝。	None	0
3798	很好吃，就是泡菜太咸	None	1
7978	饭菜真差，一个半小时才送到，送餐员人还不错	None	0
5518	服务态度很好，东西也好吃	None	0
5615	又贵又不好吃，鸡腿还是麦当劳的好吃	None	0
3200	比预计的快，菜品质量跟大堂的没太大差别。	None	1
7586	味道不正宗	None	0
2270	还不错，送的很及时，煎饼不错，豆腐脑能加个醋包，辣椒神马的就完美了	None	1
6046	再也不会点了，送了2个小时，有这时间点别家的都吃完半天了。不要点啊不要点！！除非中午点了当晚饭！！	None	0
1408	很快，味道也可以	None	1
3105	非常不错，味道也非常好！	None	1
6854	速度太慢了,又没小票又没发票的	None	0
290	送的有点慢，其他不错，好吃，	None	1
4599	看了送到时间就知道了，东西已经都凉透了，没法吃了，直接扔了	None	0
2908	还没吃，包的挺好的，就是木有礼盒了	None	1
6474	我就搞不懂了，红烧肉河粉还放辣椒油？	None	0
3867	非常的快、有温馨提示！	None	1
5808	送餐超级超级超级超级慢，10点30下的单快1点了才收到。。	None	0
7412	太难吃了，真的想不出还有什么能形容的，涩，难看，胡味儿	None	0
3382	很好吃,就是粥撒了点,等了一个多小时	None	1
5088	差差差,东西少的可怜不说,这哪是石锅拌饭啊,简直就是米饭拌饭,米饭也不好吃,失败	None	0
7232	粥的盒子都碎了，没法吃。	None	0
4054	太差了,麻辣烫就一点点菜,全部都是粉条子	None	0
4601	订歺后2小时才到	None	0
7508	打了3个电话,送餐的不知道酒店地址,足足1个半小时多,菜已经闷的变味,吃了几口实在不能忍,不会再点了	None	0
1865	稻香村的糕点一直都很好吃	None	1
5508	很油味道一般	None	0
1633	味道很好，还会光顾	None	1
2860	第1，美好的态度让我沉醉！餐哥迈着小碎步态度像一阵风，我这距离本来就远他就迟送了3分钟，送来时一脸抱歉一个劲的问我没迟吧？没迟吧？我心已融化……第二，干净不油腻的包装让我太high！牛皮纸带包装，锡箔纸卷饼，这尼玛干净良心的包装，宇宙卷饼！你们赶紧上市好吗！第三，提一个小小建议，宇宙，你们可以把饼做的辣点嘛！！！我写着辣辣辣！可是还是没有辣嘛！其他一切太美好！明天继续宇宙外卖点起！	None	1
3109	还挺快的～,味道也不错。赞	None	1
2512	很快，包装可以，好吃	None	1
6217	送餐没准！！！想送就送，不想送就不送	None	0
7417	咖啡没有喝,拿错怎么喝	None	0
1587	南瓜粥一般般，卷饼不错	None	1
6613	把中饭送成下午茶，2个小时，这还能算外卖么，已经没有食欲了	None	0
7016	翅根都快焦了	None	0
6045	羊汤也太次了,哪有放油菜的,服了	None	0
2300	饼感觉是豆子做的，有股豆香味。很贴心有手套，就是肘子的肥肉块稍微有点大，瘦肉和肥肉分开了吃起来稍微有点腻。建议下次把肘子切成片吧	None	1
7640	肘子卷真的难吃啊	None	0
7353	送餐速度慢，打包盒里全是散的粥	None	0
6574	1.菜量比以往少太多了！！！,2.发票少开十几块钱。,真差劲，以后不定这家了！	None	0
7264	早知道是这样的外卖，我就不会买了	None	0
5433	慢成狗了，俩小时，也不解释，说取消就取消了，店大欺客啊	None	0
2344	还不错,就是饼皮有点厚	None	1
3238	味道很好，米饭软硬也刚刚好。	None	1
696	高大上，餐包装很精致，味道也不错	None	1
5298	菜量太小了，而且还不好吃，送外卖还不拿零钱，太他妈坑人了，筷子都不拿，下次再也不点他们家的了，	None	0
175	送的太快了,不是说好的十二点吗,人和人之间的信任呢	None	1
1378	感觉这是最赞的一次外卖	None	1
495	服务不错,但是太难吃了啊啊啊	None	1
6666	东西跟图片完全不一样,鸡肉全是汤,卤肉也没几块肉渣,全是大白菜,极差评,太坑爹了	None	0
6929	你们家的卷饼是从冰箱里拿出来的么？一个月了没有一次是他妈热乎的	None	0
239	超级快……	None	1
757	味道不错，要是没有优惠，就太不值当了	None	1
7921	144分钟，足足两个多小时。木有筷子。不会再定。	None	0
5336	速度太慢，饿死了快～	None	0
253	骑士小哥非常好，菜也很好哦	None	1
6550	垃圾别吃吃了就后悔难吃	None	0
814	最近迷恋金桔柠檬茶啊！	None	1
7877	饭盒压坏了。	None	0
4816	菜的量有点少啊	None	0
1905	味道不错，送餐人员也很负责，必须赞，	None	1
5125	不送餐到手，非让自己取	None	0
3169	空心菜份量少了点，汤不错	None	1
4341	蔬菜什么的都不新鲜了！	None	0
7116	筷子打开都是发霉的黑点，山药还是发生的都不熟	None	0
7465	送餐太慢了，生煎包和皮蛋粥都好难吃，以后还是选择别的吧	None	0
4707	送餐慢，送了70多分钟，而且包装简单，拿到之后，到处都是红油，多点了一个汤，居然汤勺都没给，餐巾纸都没有！最后吃完饭，办工桌子就跟一个废墟一样，身上到处都是红油，说了不吃辣椒，结果还是辣椒粉多的要死。	None	0
3146	味道没的说，好吃！！！	None	1
7595	太慢了，饿到后来吃了点别的就不饿了。	None	0
2570	速度很快，奶茶也都封口了就不会撒出来	None	1
3998	挺好的，不错	None	1
7716	鸡蛋挺多，海带丝好吃，米饭不错。但是，送货时间太长了，两个小时才送到，打客服电话竟然是空号，简直无语。	None	0
3929	神速啊！挺好吃的！	None	1
7293	味道好，果子煎饼挺好的，套餐很划算。	None	0
431	还挺好吃的，还好给我放了平时一半的酱~	None	1
3044	送餐很快，菜也好吃，值得推荐，就是量在大点就好了(づ｡◕‿‿◕｡)づ	None	1
5096	订单被取消了N次，相隔那么近竟然说配送不再范围内。最后填了其他地址，但是外卖小哥还是送到了，态度超级好。另外可乐竟然是常温的	None	0
1560	披萨和菠萝派不错。还可以吧	None	1
1287	速度挺快的东西也挺好的给赞~	None	1
3797	这个送饭的大哥好客气啊，我都不好意思了	None	1
4144	还能比这速度更慢吗？	None	0
708	几乎每天都吃了，爱吃，送餐也快	None	1
2824	这次晚了一个小时……我也是醉了	None	1
1903	虽然晚了点，但是天气这么冷可以理解，师傅很不容易，谢谢啦	None	1
910	飞速,南瓜粥没了换了皮蛋瘦肉也ok吧	None	1
5535	太特么垃圾了。送的墨迹,还全给我撒了。,我都没吃全扔了	None	0
5926	少小菜,少筷子	None	0
2144	速度很快，很准时！赞	None	1
4426	配送师傅非常,但是我点的冰摇红梅黑加仑送成了柠檬茶！	None	0
2621	便宜好吃特来推荐	None	1
5520	换了个煎饼,还是不好吃,豆浆这次也有些发酸...以后不会再定了	None	0
2342	百度外卖的袋子挺可爱的，送餐员服务也好。关键稻香村好吃！哈哈哈	None	1
1534	包装好漂亮！	None	1
2080	今天天气很冷，送餐师傅辛苦啦	None	1
58	送餐的大叔非常好	None	1
3924	很快很好。	None	1
6204	咖啡星冰乐分明点的是瓶装的，但是送来是塑料装的	None	0
189	太好吃了，量又大	None	1
2491	给力给力！	None	1
4950	今天的没之前好吃了,不知道是不是因为凉了,皮也厚了,味也不好了	None	0
4678	送餐慢点要死，十一点十七定的，一会说开始送餐了，结果等到快一点还没来，马上都上班了，打电话问，刚送来，没送干嘛以前很早就写派送，等了将近120分钟，吃的午饭一点不爽！	None	0
855	不错，常客了，肘子的好吃,送货也快	None	1
4452	想吃万年青点的，整整晚了一个多小时，真是醉了，葱油拌面还行，就是送来已经坨成石头了。	None	0
2786	太赞了我家没电梯还能送这么快好感动	None	1
259	比在店里吃还便宜	None	1
1643	送餐大哥送到门口态度很好～	None	1
994	有点偏甜。。	None	1
957	非常好吃~送餐小哥好早就到了~	None	1
1638	送的有点慢，不过师傅很辛苦给5分吧	None	1
6053	还可以吧,送餐太慢了	None	0
4056	单加的青菜里有根头发	None	0
3673	量大卷，很粗壮虽然送了手套一只很贴心，但吃上还不是很方便留汤儿啊！口感一般没有特别记忆的味道，送餐快态度好外包装牛皮纸袋好！	None	1
5455	送餐两个半小时，别的不说了	None	0
